,endTime,artistName,trackName,msPlayed
3119,2020-11-01 16:20,The Local Train,Aaoge Tum Kabhi,222829
3120,2020-11-01 18:46,Sounds Of The Mediterranean,Barco Anclado,10718
3121,2020-11-01 18:47,Seas of Dreams,Soothing Seawater,42903
3122,2020-11-01 18:50,Underwater Sound,Relaxing Whale Sounds,199999
3123,2020-11-01 18:52,Humpback Sounds,Ambient Whales,119240
3124,2020-11-01 18:57,Wonderful Escape,Deep See Whales,196973
3125,2020-11-01 18:59,Winds of Spirits,Whale Sounds for Sleep,124496
3126,2020-11-01 19:02,Underwater Sound,Whales in the Ocean,171428
3127,2020-11-01 19:04,Oceanografers,Lamenting Whales 1,107847
3128,2020-11-01 19:05,Underwater Sound,Whale Song I,39833
3129,2020-11-01 19:11,Shaman,Swedish Rain on Car WIndshield,290933
3130,2020-11-01 19:14,Rain Recordings,Rain on Leaves with Thunder,178685
3131,2020-11-01 19:14,Outside HD Samples,Calm Rain pt. 1,25463
3132,2020-11-01 19:17,Guiseppe Amilcare,Alla fine insieme (Together at Last),128015
3133,2020-11-01 19:19,Ludwig Bern,Der Wandervogel,160368
3134,2020-11-01 19:21,Gina Ordonieva,Changes,115815
3135,2020-11-01 19:24,Gail Singleton,Humbly,132428
3136,2020-11-01 19:27,Edgar De Vries,Sunset Aglow,162624
3137,2020-11-01 19:29,Jef Martens,Watching Over You,138125
3138,2020-11-01 19:32,Liam Muntz,Brothers,148000
3139,2020-11-01 19:34,Maya Wilkes,For a While,135711
3140,2020-11-01 19:37,Les Rêveries,Tout à Fait,172000
3141,2020-11-01 19:40,Lucién,Avalanche,136000
3142,2020-11-01 19:43,Phoebe Weber,Hopelessly in Love,180889
3143,2020-11-01 19:46,Ólafur Arnalds,We Contain Multitudes (from home),190500
3144,2020-11-01 19:49,Crimson Memoirs,Revolve,150500
3145,2020-11-01 19:52,Riccardo Lettiere,Figurati,155000
3146,2020-11-01 19:54,Léon Branche,Leniency,143899
3147,2020-11-01 19:58,Stephan Moccio,Lumière,189117
3148,2020-11-02 11:25,Harry Styles,Golden,21980
3149,2020-11-02 11:26,The Weeknd,In Your Eyes (feat. Kenny G) - Remix,24440
3150,2020-11-02 11:26,Ariana Grande,motive (with Doja Cat),5190
3151,2020-11-02 11:26,Daya,First Time,14080
3152,2020-11-02 11:26,Don Diablo,Kill Me Better,2580
3153,2020-11-02 11:26,ILLENIUM,Paper Thin,10730
3154,2020-11-02 11:27,Pop Smoke,What You Know Bout Love,8090
3155,2020-11-02 11:30,Aly & AJ,Potential Breakup Song,31270
3156,2020-11-02 11:34,Daft Punk,Doin' it Right (feat. Panda Bear),251293
3157,2020-11-02 11:38,Andy Grammer,Don’t Give Up On Me,196187
3158,2020-11-02 11:42,The Lighthouse And The Whaler,Ascending,230785
3159,2020-11-02 11:45,X Ambassadors,Renegades,195200
3160,2020-11-02 11:46,RUNN,Handle With Care,44129
3161,2020-11-02 11:49,Saint Motel,My Type,204811
3162,2020-11-02 11:52,Lauv,i'm so tired...,162586
3163,2020-11-02 11:57,EDEN,Wake Up,279827
3164,2020-11-02 12:00,Lauv,Love Somebody,142773
3165,2020-11-02 12:04,The Lighthouse And The Whaler,Ascending,230785
3166,2020-11-02 12:08,Pritam,"Shayad (From ""Love Aaj Kal"")",247941
3167,2020-11-02 12:11,Lauv,I Like Me Better,197436
3168,2020-11-02 12:16,Bombay Jayashri,Zara Zara,298266
3169,2020-11-02 12:19,Avenue Beat,F2020,181851
3170,2020-11-02 12:23,Harry Styles,Adore You,207133
3171,2020-11-02 12:29,Ankit Tiwari,Tu Hai Ki Nahi,333922
3172,2020-11-02 12:34,Dayglow,Can I Call You Tonight?,278769
3173,2020-11-02 12:38,Osza,Limbo,254798
3174,2020-11-02 12:42,Pritam,Mehrama,249415
3175,2020-11-02 12:45,Halsey,I'm Not Mad,173467
3176,2020-11-02 12:49,The Cranberries,Zombie (Acoustic Version),241560
3177,2020-11-02 12:52,Bazzi,I Don't Think I'm Okay,176250
3178,2020-11-02 12:56,Lost Frequencies,Beat Of My Heart,183183
3179,2020-11-02 12:59,Ali Gatie,Can't Lie,195066
3180,2020-11-02 13:02,Topic,Breaking Me,166793
3181,2020-11-02 13:04,Halsey,Alanis' Interlude - Stripped,150409
3182,2020-11-02 13:08,Jorja Smith,By Any Means,225631
3183,2020-11-02 13:12,Brand New,Jude Law And A Semester Abroad,222080
3184,2020-11-02 13:15,Tate McRae,that way,175026
3185,2020-11-02 13:18,Manïn,Serenaded.,153441
3186,2020-11-02 13:23,Adele,Hello,295502
3187,2020-11-02 13:27,Telepathic Teddy Bear,Where Is My Mind,233647
3188,2020-11-02 13:30,Faime,Night Sky,186206
3189,2020-11-02 13:34,Akhil,"Duniyaa (From ""Luka Chuppi"")",222500
3190,2020-11-02 13:38,Goth Babe,Sometimes,262736
3191,2020-11-02 13:42,JR JR,Same Dark Places,212589
3192,2020-11-02 17:26,Thomas Jack,Basic Instinct - Thomas Jack Remix,73673
3193,2020-11-02 19:21,Shishir Bhanot,Zara Zara (Revisited),262074
3194,2020-11-02 19:22,Shishir Bhanot,Zara Zara (Revisited),57651
3195,2020-11-03 07:41,Zdenek Lemelin,Des ponts plutôt que des murs,54410
3196,2020-11-03 07:43,Guiseppe Amilcare,Alla fine insieme (Together at Last),128015
3197,2020-11-03 07:46,Gerald Sherman,Pigeon Prelude,182624
3198,2020-11-03 07:48,Carluccio,Signs of Yesterday,142750
3199,2020-11-03 07:51,Charlotte Funke,Celtic Cowboy,152000
3200,2020-11-03 07:54,Bryn Williams,Vals For Hope,177750
3201,2020-11-03 07:57,Jose Garcia,Portrait,167000
3202,2020-11-03 07:59,Liam Muntz,Brothers,148000
3203,2020-11-03 08:03,Mauvais Roger,Rue Au Pain,191274
3204,2020-11-03 08:07,Stephan Moccio,Lumière,251600
3205,2020-11-03 08:10,A. Blomqvist,New Chapter,149197
3206,2020-11-03 08:12,Alavilla Mailla,Scenery,137819
3207,2020-11-03 08:15,Dan Volker,Mind Wide Open,158000
3208,2020-11-03 08:17,Hayden Cargile,Tinamou,155624
3209,2020-11-03 08:20,Avery Hall,Into Your Arms,130172
3210,2020-11-03 08:22,Gina Ordonieva,Changes,115815
3211,2020-11-03 08:25,Ragnar Seaholm,On Your Side,206000
3212,2020-11-03 08:27,Mewael Yemane,Wishes,98000
3213,2020-11-03 08:30,Patrick Buote,Personne d'autre que toi,185457
3214,2020-11-03 08:33,Phoebe Weber,Hopelessly in Love,180889
3215,2020-11-03 08:36,Sumsar,Asilah,160086
3216,2020-11-03 08:42,Chris Donner,West Virginia,309000
3217,2020-11-03 08:46,Geir Gudmundson,Glow,254500
3218,2020-11-03 08:50,Jenny Lange,Ever so Slightly,252000
3219,2020-11-03 08:53,Michael Brogadaccio,Irida,128943
3220,2020-11-03 08:56,Volker Wagner,Morgentau,182288
3221,2020-11-03 08:59,Edvard Kravchuk,Look Inside Yourself,218132
3222,2020-11-03 09:02,GÅEL,Mid Air,147936
3223,2020-11-03 09:05,Ludwig Bern,Der Wandervogel,160368
3224,2020-11-04 15:01,The Harp of Love,Lotus Breeze,214000
3225,2020-11-04 15:04,The O'Neill Brothers Group,A Peaceful Journey,147027
3226,2020-11-04 15:05,Celtic Dreams,The Celts - Sleeping Music,107000
3227,2020-11-04 15:10,Mary Lattimore,The Quiet at Night,252393
3228,2020-11-04 15:14,Traditional,Rogha an Chailin Rua,243880
3229,2020-11-04 15:20,Pamela Bruner,Wonder and Amaze,375480
3230,2020-11-04 15:22,Celestial Aeon Project,The Last Fairy,118126
3231,2020-11-04 15:25,Harp Meditations,Smiles of Deep Meditation,140476
3232,2020-11-04 15:28,Donovan Woods,I Ain't Ever Loved No One - Acoustic,199594
3233,2020-11-04 15:32,The Gentle Good,The Fisherman,213362
3234,2020-11-04 16:56,Niigata,Serenity of Touch,50940
3235,2020-11-10 06:47,Pritam,Phir Le Aya Dil,285000
3236,2020-11-10 06:52,Pritam,Phir Le Aya Dil,285000
3237,2020-11-10 06:57,Pritam,Phir Le Aya Dil,285000
3238,2020-11-10 07:01,Pritam,Phir Le Aya Dil,285000
3239,2020-11-10 07:06,Pritam,Phir Le Aya Dil,285000
3240,2020-11-10 07:11,Pritam,Phir Le Aya Dil,285000
3241,2020-11-10 07:16,Pritam,Phir Le Aya Dil,285000
3242,2020-11-10 07:18,Pritam,Phir Le Aya Dil,111760
3243,2020-11-10 11:52,Fog Lake,Almost Fantasy,119540
3244,2020-11-10 11:55,Aquilo,I Could Fight On A Wall,186630
3245,2020-11-10 11:58,Kristian Kostov,Beautiful Mess,180952
3246,2020-11-10 12:01,CHANYEOL,Stay With Me,192441
3247,2020-11-10 12:05,Crush,Beautiful,227583
3248,2020-11-10 12:09,MAMAMOO,Starry Night,211236
3249,2020-11-10 12:12,Ellise,Pinky Promise,200646
3250,2020-11-10 12:15,Billie Eilish,Six Feet Under,189613
3251,2020-11-10 12:21,DAVICHI,This Love,225171
3252,2020-11-10 12:24,Loco,Star (Little Prince),182773
3253,2020-11-10 12:27,Ellise,911,190000
3254,2020-11-10 12:30,Billie Eilish,ocean eyes,200379
3255,2020-11-10 12:34,Gummy,Remember me,228635
3256,2020-11-10 12:38,BEN,Memory,247001
3257,2020-11-10 12:42,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),225053
3258,2020-11-10 12:45,Kina,Can We Kiss Forever?,187931
3259,2020-11-10 12:51,Atif Aslam,Toota Jo Kabhi Tara,305014
3260,2020-11-10 12:54,bülow,Sweet Little Lies,175066
3261,2020-11-10 12:57,SOYOU,I Miss You,169448
3262,2020-11-10 13:01,Pritam,Khairiyat,280281
3263,2020-11-10 13:06,Suzy,I Love You Boy,264538
3264,2020-11-10 13:10,Sasha Sloan,Dancing With Your Ghost,197732
3265,2020-11-10 13:13,HEIZE,Round and round,201658
3266,2020-11-10 13:16,Powfu,death bed (coffee for your head),173333
3267,2020-11-10 13:20,BLACKPINK,You Never Know,229201
3268,2020-11-10 13:24,Björk,It's Oh So Quiet,218733
3269,2020-11-10 13:27,Joytastic Sarah,Fly Me to the Moon,190876
3270,2020-11-10 13:30,BLACKPINK,Don't Know What To Do,201081
3271,2020-11-10 13:34,James Arthur,Say You Won't Let Go,211466
3272,2020-11-10 13:35,Roy Kim,HEAVEN,53546
3273,2020-11-10 13:39,AILEE,I Will Go To You Like the First Snow,229678
3274,2020-11-10 13:42,Billie Eilish,ocean eyes,200379
3275,2020-11-10 13:47,Pritam,Khairiyat,280281
3276,2020-11-10 13:51,Crush,Beautiful,227583
3277,2020-11-10 13:55,Bilal Saeed,Baari,235297
3278,2020-11-10 13:58,Anne-Marie,2002,186986
3279,2020-11-10 14:02,Gummy,Remember me,228635
3280,2020-11-10 14:06,Loco,Star (Little Prince),182773
3281,2020-11-10 14:09,BEN,Can't Go,211999
3282,2020-11-10 14:13,MAMAMOO,Starry Night,211236
3283,2020-11-10 14:17,Ed Sheeran,Dive,238440
3284,2020-11-10 14:21,James Arthur,Say You Won't Let Go,211466
3285,2020-11-10 14:25,Suzy,I Love You Boy,264538
3286,2020-11-10 14:29,Joytastic Sarah,Fly Me to the Moon,190876
3287,2020-11-10 14:32,Billie Eilish,Six Feet Under,189613
3288,2020-11-10 14:35,Kim Kyung Hee,Stuck in love,159173
3289,2020-11-10 14:39,Jung Seung Hwan,Wind,217989
3290,2020-11-10 14:41,bülow,Sweet Little Lies,175066
3291,2020-11-10 14:45,BLACKPINK,Don't Know What To Do,201081
3292,2020-11-10 14:48,Meghan Trainor,Dear Future Husband,184226
3293,2020-11-10 14:52,BTS,The Truth Untold,242292
3294,2020-11-10 14:57,Katelyn Tarver,You Don't Know,260851
3295,2020-11-10 15:01,Gummy,You Are My Everything English Version,240590
3296,2020-11-10 15:04,Billie Eilish,idontwannabeyouanymore,203569
3297,2020-11-10 15:07,TAEYEON,All with You,150333
3298,2020-11-10 15:13,Tash Sultana,Notion,340999
3299,2020-11-10 15:16,ODESZA,Thin Floors And Tall Ceilings,178307
3300,2020-11-10 15:17,Ben Howard,Time Is Dancing,41102
3301,2020-11-10 15:19,sagun,8 hours,113120
3302,2020-11-10 15:22,Amber Run,Amen,185422
3303,2020-11-10 15:25,Lost Kings,When We Were Young,193911
3304,2020-11-10 15:28,Labrinth,When I R.I.P.,174567
3305,2020-11-10 15:31,Philip Brooks,spend some time alone inside my head,154826
3306,2020-11-10 15:32,Hozier,Almost (Sweet Music),49876
3307,2020-11-11 08:02,Major Lazer,Powerful,206327
3308,2020-11-11 08:06,Billie Eilish,wish you were gay,221543
3309,2020-11-11 08:10,Katelyn Tarver,You Don't Know,232967
3310,2020-11-11 08:13,Christy Altomare,Once Upon a December,179840
3311,2020-11-11 08:16,SAYGRACE,You Don't Own Me (feat. G-Eazy),201493
3312,2020-11-11 08:20,Chymes,Euphoria,190000
3313,2020-11-11 08:22,HEIZE,Can You See My Heart,95369
3314,2020-11-11 08:26,Ed Sheeran,Dive,238440
3315,2020-11-11 08:28,Paul Anka,Put Your Head On My Shoulder,154733
3316,2020-11-11 08:31,HEIZE,Round and round,201658
3317,2020-11-11 08:36,Brielle Von Hugel,The One That Got Away,247695
3318,2020-11-11 08:37,BTS,Serendipity (Full Length Edition),46075
3319,2020-11-11 08:41,Ryu Ji Hyun,X-Out,225962
3320,2020-11-11 08:43,Punch,Done For Me,129967
3321,2020-11-11 08:44,Brielle Von Hugel,The One That Got Away,62170
3322,2020-11-11 08:47,Ryu Ji Hyun,X-Out,204410
3323,2020-11-11 08:51,HEIZE,Can You See My Heart,225785
3324,2020-11-11 08:55,Ryu Ji Hyun,X-Out,225962
3325,2020-11-11 08:58,Kristian Kostov,Beautiful Mess,180952
3326,2020-11-11 09:04,SHAED,Trampoline (with ZAYN),346468
3327,2020-11-11 09:07,SHAED,Trampoline (with ZAYN),184280
3328,2020-11-11 09:08,TheOvertunes,I Still Love You,36259
3329,2020-11-11 09:12,Joytastic Sarah,Fly Me to the Moon,190876
3330,2020-11-11 09:15,Chloe Adams,Pretty's on the Inside,182483
3331,2020-11-11 09:18,Royal Deluxe,Dangerous,220173
3332,2020-11-11 09:23,Katelyn Tarver,You Don't Know,260851
3333,2020-11-11 09:24,Jung Seung Hwan,Wind,65517
3334,2020-11-11 09:26,Judy Garland,Over The Rainbow,105690
3335,2020-11-11 09:29,Kina,Can We Kiss Forever?,187931
3336,2020-11-11 09:32,Lewis Capaldi,Someone You Loved,182160
3337,2020-11-11 09:37,TheOvertunes,I Still Love You,286313
3338,2020-11-11 09:40,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),150016
3339,2020-11-11 09:47,Sam Tinnesz,Play with Fire (feat. Yacht Money),180690
3340,2020-11-11 09:47,HEIZE,Round and round,5480
3341,2020-11-11 09:47,BTS,Dimple,14799
3342,2020-11-11 09:50,SHAED,Trampoline,184060
3343,2020-11-11 09:52,Demi Lovato,Sober,131759
3344,2020-11-11 09:53,Bea Miller,THAT BITCH,47000
3345,2020-11-11 09:58,Halsey,Castle,277623
3346,2020-11-11 09:59,Kina,Can We Kiss Forever?,1340
3347,2020-11-11 09:59,Ellise,Angels Don't Cry,2380
3348,2020-11-11 09:59,bülow,Sweet Little Lies,2450
3349,2020-11-11 09:59,Kristian Kostov,Beautiful Mess,910
3350,2020-11-11 09:59,Selena Gomez,Wolves,1660
3351,2020-11-11 09:59,Mura Masa,...Girl,2450
3352,2020-11-11 09:59,Billie Eilish,idontwannabeyouanymore,1700
3353,2020-11-11 09:59,Ruelle,War of Hearts (Acoustic Version),40900
3354,2020-11-11 09:59,Hyolyn,Our Tears,690
3355,2020-11-11 09:59,Tate McRae,that way,4290
3356,2020-11-11 10:05,Tash Sultana,Notion,340999
3357,2020-11-11 10:09,5 Seconds of Summer,Teeth,204887
3358,2020-11-11 10:12,Taron Egerton,I'm Still Standing,187840
3359,2020-11-11 10:15,Bing Crosby,Swinging On A Star - Single Version,151666
3360,2020-11-11 10:17,Judy Garland,Over The Rainbow,167466
3361,2020-11-11 10:22,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),259550
3362,2020-11-11 10:26,Ed Sheeran,Perfect,263400
3363,2020-11-11 10:30,Kurt Hugo Schneider,Perfect,211653
3364,2020-11-11 10:34,Ariana Grande,Stuck with U (with Justin Bieber),228482
3365,2020-11-11 10:37,Bebe Rexha,I'm a Mess,186823
3366,2020-11-11 10:40,Camila Cabello,My Oh My (feat. DaBaby),170746
3367,2020-11-11 10:44,Doja Cat,Say So (feat. Nicki Minaj),206220
3368,2020-11-11 10:47,Tiagz,They Call Me Tiago (Her Name Is Margo),154455
3369,2020-11-11 10:49,Tiagz,My Heart Went Oops,128925
3370,2020-11-11 10:52,Tate McRae,stupid,172915
3371,2020-11-11 10:55,Alec Benjamin,Water Fountain,218893
3372,2020-11-11 10:59,Ali Gatie,It's You,212606
3373,2020-11-11 11:02,Bazzi,I Got You,146832
3374,2020-11-11 11:04,Ashe,Moral of the Story,151256
3375,2020-11-11 11:06,RUNN,Handle With Care,93110
3376,2020-11-11 11:08,Ashe,Moral of the Story,136920
3377,2020-11-11 11:10,Faime,Rain,130620
3378,2020-11-11 11:11,Tate McRae,that way,38700
3379,2020-11-11 11:13,will hyde,easy for u.,95480
3380,2020-11-11 11:14,Neptune,I Hate Goodbyes,73857
3381,2020-11-11 11:17,Faime,Save,137410
3382,2020-11-11 11:19,RUNN,Handle With Care,162580
3383,2020-11-11 11:19,Tate McRae,that way,159
3384,2020-11-11 11:20,They Dream By Day,Birdsong,18470
3385,2020-11-11 11:24,Alicks,"This Thing Was Not Living, But Seeking To Live",226455
3386,2020-11-11 11:26,Dayglow,Run the World!!!,8970
3387,2020-11-11 11:26,Dabin,Alive,6010
3388,2020-11-11 11:26,Harrison Storm,Change It All,156654
3389,2020-11-11 11:27,Kayden,not my type,2880
3390,2020-11-11 11:27,EDEN,End Credits,15820
3391,2020-11-11 11:27,will hyde,meant to be.,8010
3392,2020-11-11 11:29,Lorde,Hard Feelings/Loveless,79960
3393,2020-11-11 15:06,Tyler Dane,Rolling Tides,32770
3394,2020-11-11 15:11,Lana Del Rey,Cinnamon Girl,300683
3395,2020-11-11 15:15,Ali Gatie,It's You,212606
3396,2020-11-11 15:18,Tate McRae,that way,175026
3397,2020-11-11 15:21,Lauv,i'm so tired...,162586
3398,2020-11-11 15:24,Jaymes Young,Happiest Year,228442
3399,2020-11-11 15:28,Alec Benjamin,Let Me Down Slowly,169353
3400,2020-11-11 15:31,Olivia O'Brien,hate u love u,175466
3401,2020-11-11 15:34,Jeremy Zucker,all the kids are depressed,169973
3402,2020-11-11 15:38,Sufjan Stevens,Mystery of Love,248960
3403,2020-11-11 15:41,Conan Gray,Maniac,185773
3404,2020-11-11 15:45,PRETTYMUCH,Phases,215759
3405,2020-11-11 15:48,Sabrina Carpenter,Exhale,164708
3406,2020-11-11 15:51,Tate McRae,stupid,172915
3407,2020-11-11 15:54,Billie Eilish,ocean eyes,200379
3408,2020-11-11 15:58,Lauv,I Like Me Better,197436
3409,2020-11-11 16:01,V,Sweet Night,214258
3410,2020-11-11 16:04,NIKI,lowkey,171355
3411,2020-11-11 16:08,flora cash,You're Somebody Else,219013
3412,2020-11-11 16:12,Alec Benjamin,Water Fountain,218893
3413,2020-11-11 16:14,Jeremy Zucker,you were good to me,101587
3414,2020-11-12 08:44,Aquilo,I Could Fight On A Wall,210527
3415,2020-11-12 08:50,Thomas Jack,Basic Instinct - Thomas Jack Remix,388000
3416,2020-11-12 08:54,Jome,Mountains,218666
3417,2020-11-12 08:57,Jome,Vapor,137946
3418,2020-11-12 09:02,Tash Sultana,Notion,340999
3419,2020-11-12 09:06,Jome,Cinnamon,204000
3420,2020-11-12 09:12,Tash Sultana,Notion,340999
3421,2020-11-12 09:19,Ben Howard,Time Is Dancing,409160
3422,2020-11-12 09:19,Ben Howard,Keep Your Head Up,1010
3423,2020-11-12 16:18,Ali Gatie,Can't Lie,102370
3424,2020-11-12 16:19,Bryce Fox,Lucy,23920
3425,2020-11-12 16:21,Henry,Monster - English Version,21790
3426,2020-11-12 16:22,Phoria,Emanate,26460
3427,2020-11-12 16:22,Mumford & Sons,I Gave You All,21040
3428,2020-11-12 16:22,The Japanese House,Wild,18330
3429,2020-11-12 16:23,Lorde,Ribs,12310
3430,2020-11-12 16:23,Michl,Die Trying,17410
3431,2020-11-12 16:36,Ed Sheeran,Perfect,263400
3432,2020-11-12 16:40,Kurt Hugo Schneider,Perfect,211653
3433,2020-11-12 16:44,Ariana Grande,Stuck with U (with Justin Bieber),228482
3434,2020-11-12 16:48,Bebe Rexha,I'm a Mess,195519
3435,2020-11-12 16:52,Christina Perri,human,250706
3436,2020-11-12 16:55,Patrick Doyle,La Valse de L'Amour,154560
3437,2020-11-12 16:58,Thomas Rhett,Blessed,188539
3438,2020-11-13 07:07,Drake,Don’t Matter To Me (with Michael Jackson),26211
3439,2020-11-13 07:56,CHANYEOL,Stay With Me,20697
3440,2020-11-13 07:59,Bea Miller,like that,185440
3441,2020-11-13 08:02,Loco,Star (Little Prince),182773
3442,2020-11-13 08:13,Ariana Grande,Dangerous Woman,44738
3443,2020-11-13 10:53,Troye Sivan,BITE,186052
3444,2020-11-13 10:54,Ruelle,War of Hearts (Acoustic Version),90332
3445,2020-11-13 10:55,Skylar Grey,Everything I Need,28068
3446,2020-11-13 16:29,Skylar Grey,Everything I Need,14793
3447,2020-11-13 16:30,Kim Na Young,To be honest,5701
3448,2020-11-13 16:30,Mura Masa,...Girl,26993
3449,2020-11-13 16:30,Ludwig van Beethoven,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",6068
3450,2020-11-13 16:31,Chlara,The Nights,15617
3451,2020-11-13 16:31,Ellise,Nightmares,59885
3452,2020-11-13 16:34,V,Sweet Night,13594
3453,2020-11-13 16:34,Halsey,Sorry,140544
3454,2020-11-13 16:36,Shayne Orok,When Night Falls (While You Were Sleeping),5865
3455,2020-11-13 16:36,Chymes,Euphoria,23
3456,2020-11-13 16:36,Skylar Grey,Everything I Need,1056
3457,2020-11-13 16:36,Henry,Monster - English Version,121621
3458,2020-11-13 16:38,Billie Eilish,lovely (with Khalid),24552
3459,2020-11-13 16:38,Roy Kim,Only Then,7345
3460,2020-11-13 16:38,Chymes,Euphoria,72579
3461,2020-11-13 16:38,Dan Berk,Solo,6053
3462,2020-11-13 16:38,Skylar Grey,Everything I Need,1320
3463,2020-11-13 16:38,TheOvertunes,I Still Love You,9304
3464,2020-11-13 16:38,Punch,Done For Me,3293
3465,2020-11-13 16:39,BTS,Epiphany,3336
3466,2020-11-13 16:39,Tiffany Young,"Remember Me (From ""Coco"")",10192
3467,2020-11-13 16:39,Joytastic Sarah,4 O'clock,10614
3468,2020-11-13 16:39,BTS,Let Go,4417
3469,2020-11-13 16:41,BTS,Lie,2351
3470,2020-11-13 16:41,Chloe Adams,Pretty's on the Inside,114727
3471,2020-11-13 16:47,BTS,Serendipity (Full Length Edition),268978
3472,2020-11-13 16:49,BTS,Dimple,986
3473,2020-11-13 16:49,BTS,Hold Me Tight,86656
3474,2020-11-13 16:49,BTS,Paradise,885
3475,2020-11-13 16:51,Demi Lovato,Sober,1333
3476,2020-11-13 16:51,Billie Eilish,wish you were gay,12664
3477,2020-11-13 16:51,Lasse Lindh,Hush,1421
3478,2020-11-13 16:51,SHAED,Trampoline (with ZAYN),101197
3479,2020-11-13 16:52,Annie Lennox,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",64211
3480,2020-11-13 16:53,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",59020
3481,2020-11-13 16:55,Major Lazer,Powerful,8123
3482,2020-11-13 16:55,Sofia Karlberg,Crazy in Love,119491
3483,2020-11-13 16:56,Sam Tinnesz,Play with Fire (feat. Yacht Money),39327
3484,2020-11-13 16:56,Billie Eilish,you should see me in a crown,11256
3485,2020-11-13 16:58,Ruelle,Madness,11910
3486,2020-11-13 16:58,Halsey,Control,81919
3487,2020-11-13 16:59,Halsey,Young God,5119
3488,2020-11-13 16:59,Selena Gomez,Wolves,6650
3489,2020-11-13 16:59,Halsey,Castle,83624
3490,2020-11-13 17:03,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),210162
3491,2020-11-13 17:04,Billie Eilish,bury a friend,5884
3492,2020-11-13 17:04,Julia Michaels,Heaven,15949
3493,2020-11-13 17:05,Royal Deluxe,Dangerous,52779
3494,2020-11-13 17:05,Bea Miller,like that,4564
3495,2020-11-13 17:08,SHAED,Trampoline,184060
3496,2020-11-13 17:11,Bea Miller,song like you,196400
3497,2020-11-13 17:14,Melanie Martinez,Dollhouse,128191
3498,2020-11-14 18:55,Ankit Tiwari,Tu Hai Ki Nahi,304767
3499,2020-11-14 22:53,Ankit Tiwari,Tu Hai Ki Nahi,29408
3500,2020-11-15 09:17,Birju Maharaj,Kaahe Chhed - Devdas / Soundtrack Version,323533
3501,2020-11-15 09:21,Jaspinder Narula,Morey Piya - Devdas / Soundtrack Version,203502
3502,2020-11-15 14:39,Sody,What We Had,18380
3503,2020-11-15 14:40,Sody,Maybe It Was Me,25740
3504,2020-11-15 14:43,Post Malone,rockstar (feat. 21 Savage),218146
3505,2020-11-15 14:46,Post Malone,Better Now,2600
3506,2020-11-15 14:46,Post Malone,A Thousand Bad Times,2500
3507,2020-11-15 14:46,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560
3508,2020-11-15 14:50,Post Malone,Circles,215280
